server,command
hynix2,./shutdown.sh 
hynix2,./startup.sh 
hynix2,tail -f ../logs/catalina.out
hynix2,./shutdown.sh 
hynix2,cp -r ../../../normal_woxi/tomcat ./
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd tomcat_6.0.44/
hynix2,cd ..
hynix2,ls
hynix2,mv ./tomcat_6.0.44/bin/tomcat ./
hynix2,ls
hynix2,cd tomcat
hynix2,ls
hynix2,cd bin
hynix2,vi ../conf/Catalina/localhost/ROOT.xml 
hynix2,ls
hynix2,./startup.sh 
hynix2,tail -f ../logs/catalina.out
hynix2,./shutdown.sh 
hynix2,vi ../conf/server.xml 
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,rm -rf ./station
hynix2,ls
hynix2,mv ./station_tmp/ ./station
hynix2,ls
hynix2,cd tomcat
hynix2,ls
hynix2,cd bin
hynix2,./startup.sh 
hynix2,tail -f ../logs/catalina.out
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd normal_chong/
hynix2,ls
hynix2,vi manager/logs/console_20160316_0914.log 
hynix2,cd /nkia
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd nkia
hynix2,ll
hynix2,cd Hynix_UTF8/
hynix2,ll
hynix2,cd north
hynix2,ll
hynix2,cd station
hynix2,ll
hynix2,cd conf
hynix2,ll
hynix2,vi station.properties 
hynix2,ll
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd tomcat
hynix2,ll
hynix2,cd apache-tomcat-6.0.24/
hynix2,ll
hynix2,cd conf
hynix2,ll
hynix2,vi Catalina/
hynix2,cd Catalina/
hynix2,ll
hynix2,cd localhost/
hynix2,ll
hynix2,cd ROOT.xml 
hynix2,vi ROOT.xml 
hynix2,ll
hynix2,ps -ef | grep java
hynix2,cd ..
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd //
hynix2,cd ..
hynix2,lks
hynix2,ls
hynix2,cd nkia
hynix2,ll
hynix2,cd hynix2/
hynix2,ll
hynix2,cd chongqing/
hynix2,ll
hynix2,cd north
hynix2,ll
hynix2,cd tomcat
hynix2,ll
hynix2,cd conf
hynix2,cd Catalina/
hynix2,ll
hynix2,cd localhost/
hynix2,ll
hynix2,vi ROOT.xml 
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd bin
hynix2,ls
hynix2,cd ..
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd station
hynix2,ll
hynix2,cd conf
hynix2,ll
hynix2,vi station.properties
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd manager/
hynix2,ll
hynix2,cd conf
hynix2,ll
hynix2,vi config.properties 
hynix2,cd ..
hynix2,pwd
hynix2,cd ..
hynix2,ll
hynix2,cd tomcat
hynix2,ll
hynix2,cd conf/
hynix2,ll
hynix2,vi server
hynix2,vi server.xml 
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,cd ..
hynix2,ll
hynix2,ps -ef | grep java
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/2
hynix2,cd hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,cd north/manager/deploy/service/com.nkia.service.statistics_1.0/
hynix2,ls
hynix2,vi service.template.xml 
hynix2,cd /nkia/
hynix2,ls
hynix2,df -h
hynix2,ls
hynix2,du -sh ./*
hynix2,cd hynix2/
hynix2,ls -la
hynix2,du -sh ./*
hynix2,cd chongqing/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd north/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd manager/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd deploy/
hynix2,du ./sh *
hynix2,du -sh ./*
hynix2,cd service/
hynix2,du -sh ./*
hynix2,cd com.nkia.service.report_1.0/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd default/
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd default/
hynix2,ls
hynix2,rm -rf ./*
hynix2,cd /nkia/
hynix2,ls
hynix2,cd du -sh ./*
hynix2,du -sh ./*
hynix2,cd hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd north/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd station/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd logs/
hynix2,ls
hynix2,rm -rf ./*
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd web/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd ROOT/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd station/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd view/
hynix2,ls
hynix2,du -sh ./*
hynix2,cdsi
hynix2,cd site/
hynix2,ls
hynix2,du -sh ./*
hynix2,cd ..
hynix2,ls
hynix2,du -sh ./*
hynix2,cd ..
hynix2,du -sh ./*
hynix2,cd ..
hynix2,ls
hynix2,du ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,du -sh ./*
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cp -r ./north/manager ./south/
hynix2,ls
hynix2,cd south/
hynix2,ls
hynix2,cd manager/
hynix2,ls
hynix2,vi conf/config.properties 
hynix2,ls
hynix2,cd deploy/
hynix2,ls
hynix2,cd default/
hynix2,ls
hynix2,vi com.nkia.service.ibatis_1.0/SqlMapConfig.properties 
hynix2,ls
hynix2,vi com.nkia.service.distribution_1.0/service.xml 
hynix2,ls
hynix2,vi com.nkia.service.networks.omp_1.0/service.xml 
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,vi default/com.nkia.service.ibatis.south_1.0/plugin.xml 
hynix2,vi default/com.nkia.service.ibatis.south_1.0/SqlMapConfig.properties 
hynix2,ls
hynix2,vi default/com.nkia.service.ibatis_1.0/SqlMapConfig.properties 
hynix2,ls
hynix2,cd service/
hynix2,ls
hynix2,vi com.nkia.service.acl.account_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.acl.menu_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.business_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.etl_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.fault_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.health_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.notification_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.ozreport_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.report_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.transfer_1.0/plugin.xml 
hynix2,ls
hynix2,vi com.nkia.service.business_1.0/plugin.xml 
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd bin
hynix2,ls
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160316_1146.log 
hynix2,./manager.sh -shutdown
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160316_1333.log 
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd north/
hynix2,ls
hynix2,ps -ef | grep tomcat
hynix2,cd tomcat
hynix2,ls
hynix2,cd bin
hynix2,./shutdown.sh 
hynix2,./startup.sh 
hynix2,tail -f ../logs/catalina.out
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd normal_chong/
hynix2,ls
hynix2,cd manager/
hynix2,ls
hynix2,vi ../station/conf/station.properties
hynix2,ls
hynix2,cd bin
hynix2,./manager.sh -shutdown
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,l
hynix2,ls
hynix2,mv normal_chong/ ./chongqing
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,mkdir north
hynix2,ls
hynix2,mv ./manager/ station/ tomcat* ./north
hynix2,ls
hynix2,mkdir south
hynix2,ls
hynix2,cd north/
hynix2,ls
hynix2,vi manager/deploy/default/com.nkia.service.ibatis_1.0/SqlMapConfig.properties 
hynix2,vi manager/deploy/default/com.nkia.service.distribution_1.0/distribution_config.xml 
hynix2,ls
hynix2,vi ./manager/deploy/default/com.nkia.service.distribution_1.0/service.xml 
hynix2,ls
hynix2,cd manager/bin
hynix2,ls
hynix2,ant deletelog
hynix2,vi ../deploy/default/com.nkia.service.ibatis_1.0/service.xml 
hynix2,vi ../deploy/default/com.nkia.service.distribution_1.0/distribution_config.xml 
hynix2,ls
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160316_1127.log 
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cp -r ./north/manager/ ./south/
hynix2,ls
hynix2,cd south/
hynix2,ls
hynix2,rm -rf ./manager/
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd north/manager/bin
hynix2,./manager.sh -shutdown
hynix2,ant deletelog
hynix2,cd ..
hynix2,ls
hynix2,cp -r ./manager/ ../south/
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd south/
hynix2,ls
hynix2,rm -rf ./am
hynix2,rm -rf ./manager/
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd north/
hynix2,ls
hynix2,cd manager/bin
hynix2,./startup.sh 
hynix2,cd ..
hynix2,ls
hynix2,cd tomcat
hynix2,cd bin
hynix2,vi ../../station/conf/station.properties
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,vi conf/server.xml 
hynix2,ls
hynix2,cd bin
hynix2,./startup.sh 
hynix2,tail -f ../logs/catalina.out
hynix2,/shu
hynix2,./shutdown.sh 
hynix2,ps -ef | grep tomcat
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd tomcat_6.0.44/
hynix2,ls
hynix2,cd bin
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd tomcat
hynix2,ls
hynix2,cd bin
hynix2,vi ../conf/Catalina/localhost/ROOT.xml 
hynix2,ls
hynix2,./startup.sh 
hynix2,tail -f ../logs/catalina.out
hynix2,pwd
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd manager/bin
hynix2,./manager.sh -shutdown
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160316_1333.log 
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd normal_
hynix2,cd normal_chong/
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,unzip ./HYCQ_NORTH.zip 
hynix2,ls
hynix2,unzip ./HYCQ_NORTH.zip -d ./test
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,cd north/
hynix2,ls
hynix2,cd manager/deploy/service/com.nkia.service.dashboard_1.0/
hynix2,ls
hynix2,vi ./resource_ko_KR.properties 
hynix2,ls
hynix2,vi ./service.template.xml 
hynix2,ls
hynix2,cd /nkia/app/
hynix2,ls
hynix2,cd +桼?+??_
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,vi agent
hynix2,ls
hynix2,java -classpath ./lib/snmp3.jar com.nkia.net.snmp.SnmpAgent
hynix2,java -classpath ./lib/snmp3.jar com.nkia.net.snmp.SnmpAgent &
hynix2,clear
hynix2,cd /nkia/app/
hynix2,ls
hynix2,vi agent.sh
hynix2,chmod 755 agent.sh
hynix2,ls
hynix2,vi agent.sh
hynix2,chmod 755 agent.sh
hynix2,./agent
hynix2,./agent.sh
hynix2,ls
hynix2,rm -rf agent
hynix2,ls
hynix2,ps -ef | grep agent
hynix2,cd /nkia/
hynix2,ls
hynix2,cd app/
hynix2,ls
hynix2,cp ./agent ./agent.sh
hynix2,cp -r ./agent ./agent.sh
hynix2,ls
hynix2,vi ./agent.bat 
hynix2,vi ./agent.sh/
hynix2,vi agent.sh/
hynix2,ls
hynix2,ls -la
hynix2,rm -rf ./agent.sh/
hynix2,ls
hynix2,cp ./agent.bat ./agent.sh 
hynix2,ls
hynix2,./agent.sh 
hynix2,vi ./agent.sh 
hynix2,./agent.sh 
hynix2,cd /nkia/
hynix2,ls
hynix2,cd app
hynix2,ls
hynix2,unzip snmp\ \(2\).zip 
hynix2,ls
hynix2,cd /opt
hynix2,ls
hynix2,內仄 /厄凶
hynix2,太
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd normal_chong/
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,cd south/
hynix2,ls
hynix2,cd manager/
hynix2,ls
hynix2,cd logs/
hynix2,ls -al
hynix2,pwd
hynix2,ls -al
hynix2,pwd
hynix2,vi network.log 
hynix2,pwd
hynix2,cd ../bin
hynix2,ls
hynix2,./threaddump.sh 
hynix2,cd ../logs/
hynix2,ls
hynix2,vi console_20160316_1333.log 
hynix2,ps -ef | grep AGENT
hynix2,ps -ef | grep DCA
hynix2,ls
hynix2,cd /nkia/
hynix2,ls
hynix2,ps -ef | grep DCA
hynix2,ls
hynix2,cd app/
hynix2,ls
hynix2,cd DCA
hynix2,ls
hynix2,chmod 755 -R ./ant
hynix2,ls 
hynix2,ps -ef | grep JAVA
hynix2,ps -ef | grep java
hynix2,kill -9 18197
hynix2,ls
hynix2,tar -zxvf ./PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz 
hynix2,ls
hynix2,mkdir DCA
hynix2,ls
hynix2,mv ./PolestarDCA_Agent/ ./AgentInstall.sh 
hynix2,mv ./PolestarDCA_Agent/ ./AgentInstall.sh ./DCA
hynix2,ls
hynix2,rm -rf ./PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz 
hynix2,ls
hynix2,cd DCA
hynix2,ls
hynix2,./AgentInstall.sh 
hynix2,ls
hynix2,cd PolestarDCA_Agent/
hynix2,ls
hynix2,./agentstart.sh 
hynix2,ps -ef | grep AGENT
hynix2,ps -ef | grep DCA
hynix2,cd /nkia
hynix2,ls
hynix2,cd app
hynix2,ls
hynix2,mv ./agent/DCA ./
hynix2,ls
hynix2,cd DCA
hynix2,ls
hynix2,vi ./PolestarDCA_Agent/agentstart.sh
hynix2,vi /etc/rc.pdca1
hynix2,ls
hynix2,./AgentInstall.sh
hynix2,ps -ef | grep DCA
hynix2,ls
hynix2,cd PolestarDCA_Agent
hynix2,ls
hynix2,./agentstop.sh
hynix2,./agentstart.sh
hynix2,ps -ef | grep DCA
hynix2,ls
hynix2,cd ./DCAAgent
hynix2,ls
hynix2,cd bin
hynix2,ls
hynix2,./dcaagentctl -start
hynix2,cd /nkia/app
hynix2,clear
hynix2,ls
hynix2,mkdir /nkia/app/agent
hynix2,cd /nkia/
hynix2,ls
hynix2,cd app/
hynix2,ls
hynix2,ls -la
hynix2,su - oracle
hynix2,clear
hynix2,crontab -e
hynix2,"cat <(crontab -l) <(echo ""0 1 * * * find . -name ""*.trc"" -ctime +3 -exec rm -f {} \;"") | crontab -"
hynix2,"cat <(crontab -l) <(echo ""0 1 * * * find . -name ""*.trm"" -ctime +3 -exec rm -f {} \;"") | crontab -"
hynix2,"cat <(crontab -l) <(echo ""0 2 * * * rdate -s time.bora.net;"") | crontab -"
hynix2,crontab -e
hynix2,crontab -e
hynix2,su - oracle
hynix2,exit
hynix2,cd /nkia/app/agent/NNPAgent/
hynix2,./agentstop.sh 
hynix2,./agentstart.sh 
hynix2,ps -ef | grep AGENT
hynix2,cd /nkia/app/agent/NNPAgent/MAgent/
hynix2,cd ..
hynix2,ls
hynix2,./agentstart.sh
hynix2,ps -ef | grep AGENT
hynix2,ls
hynix2,cd MAgent/
hynix2,cd log
hynix2,ls
hynix2,date
hynix2,tail -100f *.log
hynix2,exit
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,ls -la
hynix2,cd chongqing/
hynix2,s
hynix2,ls
hynix2,cd north/
hynix2,ls
hynix2,cd manager/bin
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160608_1553.log 
hynix2,ps- ef | grep java
hynix2,ps -ef | grep java
hynix2,cd /nkia/hynix2/chongqing/
hynix2,date
hynix2,ping 221.141.145.133
hynix2,ps -ef | grep java
hynix2,clear
hynix2,ps -ef | grep java
hynix2,clear
hynix2,ps -ef | grep java
hynix2,clear
hynix2,crontab -e
hynix2,cd /nkia/
hynix2,ls
hynix2,ps -ef | grep java
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,cd north/
hynix2,ls
hynix2,vi ./tomcat/conf/server.xml 
hynix2,clear
hynix2,ps -ef | grep java
hynix2,ps -ef | grep AGENT
hynix2,cd /nkia/Hynix
hynix2,ls
hynix2,cd /nkia
hynix2,ls
hynix2,cd hynix2
hynix2,cd chongqing
hynix2,ls
hynix2,cd north/
hynix2,cd manager/bin
hynix2,date
hynix2,./manager.sh -shutdown
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160704_1044.log 
hynix2,cd /nkia/Hynix
hynix2,ls
hynix2,cd /nkia
hynix2,ls
hynix2,cd hynix2
hynix2,cd chongqing
hynix2,ls
hynix2,cd south/
hynix2,ls
hynix2,cd manager/bin
hynix2,date
hynix2,./manager.sh -shutdown
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160704_1046.log 
hynix2,vi ../logs/network.log 
hynix2,cd /nkia/hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,cd south/
hynix2,ls
hynix2,cd manager/
hynix2,ls
hynix2,cd logs
hynix2,ls
hynix2,vi ad.log
hynix2,vi network.log
hynix2,tail -100f network.log
hynix2,ls
hynix2,tail -100f ad.log
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd co
hynix2,cd chongqing/
hynix2,ls
hynix2,cd north/
hynix2,ls
hynix2,vi patch/RELEASE 
hynix2,ls
hynix2,vi manager/patch/RELEASE 
hynix2,ls
hynix2,rm -rf ./bin ./classes/ ./conf/ ./lib/ ./patch/ ./src/ ./var/
hynix2,ls
hynix2,cd tomcat
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd tomcat_6.0.44/
hynix2,ls
hynix2,vi conf/Catalina/localhost/ROOT.xml 
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,rm -rf ./tomcat_6.0.44/
hynix2,ls
hynix2,cd manager/
hynix2,ls
hynix2,cd bin
hynix2,ls
hynix2,./manager.sh -shutdown
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160705_1724.log 
hynix2,cd ..
hynix2,ls
hynix2,cd ..
hynix2,ls
hynix2,cd tomcat/bin
hynix2,./shutdown.sh 
hynix2,cd ..
hynix2,ls
hynix2,cd bin
hynix2,./startup.sh 
hynix2,cd ..
hynix2,ls
hynix2,cd manager/deploy/service/com.nkia.service.management.network
hynix2,cd manager/deploy/service/com.nkia.service.management.network_1.0/
hynix2,ls -la
hynix2,cd /nkia/hynix2/chongqing/south/manager/bin
hynix2,./manager.sh -shutdown
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160705_1725.log 
hynix2,cd ../deploy/service/com.nkia.service.management.network_1.0/
hynix2,ls -la
hynix2,cd /nkia/app
hynix2,mkdir cygnus_eslim
hynix2,wget ftp://root@192.168.232.183/nkia/app/cygnus_eslim/NNPAgent_SMS_Linux64_3.4_7.0.2.33.tar.gz
hynix2,cd cygnu_eslim
hynix2,cd cygnus_eslim
hynix2,scp root@192.168.232.183:/nkia/app/cygnus_eslim/NNPAgent_SMS_Linux64_3.4_7.0.2.33.tar.gz .
hynix2,tar -xvf NNPAgent_SMS_Linux64_3.4_7.0.2.33.tar.gz
hynix2,./AgentInstall.sh -magent auip=127.0.0.1 -addrc
hynix2,./AgentInstall.sh -magent auip=127.0.0.1 makey=MA_192.168.232.140_CYGNUS-ESLIM -addrc
hynix2,cd NNPAgent
hynix2,vi MAgent/conf/MasterAgent.conf
hynix2,vi SMSAgent/conf/SMSAgnet.conf
hynix2,vi SMSAgent/conf/SMSAgent.conf
hynix2,./agentstart.sh
hynix2,ps -ef | grep AGENT
hynix2,cd /nkia/
hynix2,l;s
hynix2,ps -ef | grep java
hynix2,cd /nkia/hynix2/chongqing/north/
hynix2,ls
hynix2,cd manager/
hynix2,ls
hynix2,cd deploy/service/com.nkia.service.management.network_1.0/
hynix2,ls -la
hynix2,cd ../../../../../south/manager/deploy/service/com.nkia.service.management.network_1.0/
hynix2,ls -la
hynix2,ps -ef | grep java
hynix2,su - oracle
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,cd ../
hynix2,ls
hynix2,cd normal_
hynix2,cd normal_x
hynix2,cd normal_w
hynix2,cd normal_woxi/
hynix2,ls
hynix2,ps -ef | grep java
hynix2,kill -9 13947 14264 27391
hynix2,ls
hynix2,cd manager/bin
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160905_1649.log 
hynix2,vi ./startup.sh 
hynix2,ls
hynix2,vi ../logs/console_20160129_1017.log 
hynix2,ls
hynix2,vi ./startup.sh 
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20160905_1650.log 
hynix2,cd /nkia/hynix2/normal_woxi/manager/deploy/default/com.nkia.service.distribution_1.0/
hynix2,ls
hynix2,vi ./distribution_C
hynix2,vi ./distribution_config.xml 
hynix2,cd ../../
hynix2,l
hynix2,ls
hynix2,cd ../
hynix2,ls
hynix2,cd ../tomcat/bin
hynix2,vi ../conf/Catalina/localhost/ROOT.xml 
hynix2,ls
hynix2,./startup.sh 
hynix2,tail -f ../logs/catalina.out
hynix2,crontab -e
hynix2,clear 
hynix2,crontab -e
hynix2,ps -ef | grep AGENT
hynix2,cd /nkia/app/agent
hynix2,./agentstart.sh
hynix2,cd NNPAgent
hynix2,ls
hynix2,./agentstart.sh
hynix2,ps -ef | grep AGENT
hynix2,ps -ef | grep java
hynix2,ps -ef | grep AGENT
hynix2,vi /etc/rc.nomi1
hynix2,vi /nkia/app/VAgent/NNPAgent/agentstart.sh
hynix2,cd /nkia/app/
hynix2,ls
hynix2,cd /nkia/
hynix2,ls
hynix2,cd /nkia/app/
hynix2,ls
hynix2,ls -la
hynix2,du -sh ./*
hynix2,ls
hynix2,mkdir VAgent
hynix2,ls
hynix2,mv ./NNPAgent_SMS_Linux64_3.4_V1.5.675.tar.gz ./VAgent/
hynix2,ls
hynix2,cd VAgent/
hynix2,ls
hynix2,tar -zxvf ./NNPAgent_SMS_Linux64_3.4_V1.5.675.tar.gz 
hynix2,ls
hynix2,./vagentinstall.sh 
hynix2,ls
hynix2,cd NNPAgent
hynix2,ls
hynix2,vi ./MAgent/conf/MasterAgent.conf
hynix2,ls
hynix2,vi /rc.ems1
hynix2,vi /rc.ems2
hynix2,vi /rc.lo
hynix2,vi /etc/rc.local 
hynix2,ls
hynix2,./agentstart.sh 
hynix2,ps -ef | grep AGENT
hynix2,vi ./SMSAgent/conf/SMSAgent.conf
hynix2,ls -la
hynix2,sftp 192.168.232.191
hynix2,crontab -e
hynix2,ps -ef | grep java
hynix2,halt
hynix2,ps -ef | grep AGENT
hynix2,clear
hynix2,ps -ef | grep AGENT
hynix2,cd /nkia/app
hynix2,cd VAgent
hynix2,ls
hynix2,cd NNPAgent
hynix2,ls
hynix2,./agentstart.sh
hynix2,ps -ef | grep AGENT
hynix2,clear
hynix2,ps -ef | grep AGENT
hynix2,cd ..
hynix2,cd agent
hynix2,cd NNPAgent
hynix2,clear
hynix2,pwd
hynix2,./agentstart.sh
hynix2,ps -ef | grep AGENT
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/
hynix2,ls
hynix2,cd chongqing/
hynix2,ls
hynix2,cd north/
hynix2,ls
hynix2,cd manager/bin
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20161206_0914.log 
hynix2,vi ../logs/ibatis.log 
hynix2,ls
hynix2,su - oracle
hynix2,reboot
hynix2,cd /nkia/
hynix2,ls
hynix2,cd hynix2/chongqing/north/manager/bin
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20161206_0918.log 
hynix2,vi ../logs/ibatis.log 
hynix2,su - oracle
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20161206_0919.log 
hynix2,cd ../../../south/manager/bin
hynix2,ant deletelog
hynix2,./startup.sh 
hynix2,tail -f ../logs/console_20161206_0921.log 
hynix2,cd ../../../north/tomcat/bin
hynix2,./startup.sh 
hynix2,tail -f ../logs/catalina.out
ITplus,cd bin
ITplus,ls -ltr
ITplus,cd ..
ITplus,ls
ITplus,cd .
ITplus,ls
ITplus,cd ..
ITplus,ls
ITplus,cd ..
ITplus,ls -ltr
ITplus,cd bin
ITplus,ls
ITplus,ls -ltr
ITplus,cat manager.sh
ITplus,ps -ef |grep -i jaa
ITplus,ps -ef |grep -i java
ITplus,cd /nkia/app
ITplus,ls
ITplus,cd cygnus_agent
ITplus,ls
ITplus,cd NNPAgent
ITplus,ls
ITplus,cd MAgent
ITplus,ls -ltr
ITplus,cd conf
ITplus,ls -ltr
ITplus,cat ManagerInfo.conf
ITplus,LL
ITplus,ll
ITplus,cd ..
ITplus,ls
ITplus,cd ..
ITplus,ls
ITplus,cd ..
ITplus,ls
ITplus,cd ..
ITplus,ls
ITplus,cd ..
ITplus,cd -
ITplus,cd cygnus_cluster
ITplus,ls
ITplus,cd phantomjs_bin
ITplus,ls
ITplus,ls -ltr
ITplus,cat third-party.txt
ITplus,ll
ITplus,cd ..
ITplus,ls
ITplus,cd conf
ITplus,ls -ltr
ITplus,cd etc
ITplus,ls
ITplus,cd ..
ITplus,cat config.properties
ITplus,vi config.properties
ITplus,ifconfig -a
ITplus,vi config.properties
ITplus,ping 192.168.232.110
ITplus,cd /nkia/cygnus_cluster/
ITplus,ls
ITplus,cd bin
ITplus,./manager.sh -stop
ITplus,./manager.sh -start
ITplus,tail -f ../logs/console_20151215_1340.log 
ITplus,date
ITplus,vi ../config
ITplus,vi ../conf/config.properties 
ITplus,ls
ITplus,./manager.sh -stop
ITplus,cd ../logs
ITplus,ls
ITplus,ls -al
ITplus,vi manager.log
ITplus,ls
ITplus,cd ..
ITplus,ls
ITplus,cp -r logs logs_backup
ITplus,ls
ITplus,cd bin
ITplus,./manager.sh -start
ITplus,./manager.sh -stop
ITplus,./manager.sh -start
ITplus,tail -f ../logs/manager.log 
ITplus,vi ../conf/config.properties 
ITplus,./manager.sh -stop
ITplus,./manager.sh -start
ITplus,free -m
ITplus,ps -ef | grep cygnus
ITplus,cd /nkia/cygnus_cluster/
ITplus,cd bin
ITplus,./manager.sh -stop
ITplus,cd /nkia/cygnus_cluster/logs
ITplus,ls
ITplus,rm -rf ./*
ITplus,ls
ITplus,cd ../bin
ITplus,./manager.sh -start
ITplus,tail -f ../logs/console_20151217_0927.log 
ITplus,cd ../logs
ITplus,ls
ITplus,tail -f manager.log
ITplus,cd ../bin
ITplus,./manager.sh -stop
ITplus,./manager.sh -start
ITplus,tail -f ../logs/manager.log
